project_id,label,close_rate,close_time
29132385,"No Label",0.6077,25.2910
29135957,Multi,0.8562,49.6082
29136621,Multi,0.9568,74.4536
29138454,"No Label",0.8982,39.9360
29138805,Multi,0.9240,241.8892
29140931,Multi,0.9254,19.3318
29146065,Multi,0.9407,246.1102
29146763,Multi,0.9133,71.2357
29147645,Multi,0.7208,32.0929
29148918,Multi,0.9704,72.9107
29148948,Multi,0.9061,103.8618
29149799,Multi,0.7978,62.1215
29149811,Multi,0.7918,43.7169
29155651,Multi,0.9492,73.1577
29156201,Multi,0.9891,39.2243
29157052,Multi,0.7926,46.1047
29164612,Multi,0.6931,131.8973
29169814,Multi,0.7042,64.6168
29170321,Multi,0.7285,114.4099
29170725,Multi,0.8031,58.5221
29170917,"No Label",0.7844,4.8224
29172115,Multi,0.4033,25.4793
29172140,Multi,0.5226,86.7100
29172179,Multi,0.6124,93.1383
29173044,Multi,0.7892,58.5028
29173640,"No Label",0.9420,30.9631
29181116,Multi,0.9835,29.9017
29185598,Multi,0.6475,92.3937
29185648,Multi,0.7438,111.9980
29201365,Single,0.8906,88.7862
29205090,Multi,0.7063,83.5955
29207329,Multi,0.5604,81.4771
29208369,Multi,0.7942,40.8705
29213317,Multi,0.7880,106.1754
29213829,Multi,0.9065,123.9639
29214363,Multi,0.8648,124.9953
29214727,Multi,0.6323,61.6879
29215607,Multi,0.7874,48.3797
29219710,Multi,0.9111,41.2634
29233969,Multi,0.7601,82.6533
29243115,Multi,0.8867,319.8972
29245442,Multi,0.7903,849.6350
29245448,Multi,0.7696,330.0952
29245759,Multi,0.9892,337.1022
29253693,Multi,1.0000,21.2635
29257303,Multi,0.7639,58.5488
29258503,Multi,0.6275,88.0909
29264457,Multi,0.7907,36.4529
29273071,Multi,0.9876,57.1106
29274556,Multi,0.6955,36.3454
29278335,Multi,0.4848,24.6023
29282991,Multi,0.8020,109.6924
29291252,Multi,0.4897,32.9296
29308186,Multi,0.8496,50.2522
29319365,Multi,0.6570,55.9231
29333334,Multi,0.7599,107.9405
29338170,Multi,0.8811,266.1300
29355231,Multi,0.9214,58.1280
29357534,Multi,0.6375,69.7688
29362196,"No Label",0.6941,60.0763
29371404,Multi,0.7054,202.5527
29379332,Multi,0.7946,62.6274
29388527,"No Label",0.0000,-1.0000
29405342,Multi,0.9966,18.2608
29412468,Multi,1.0000,9.3141
29413003,"No Label",0.9027,95.6991
29413930,Multi,0.9776,35.8857
29441668,Multi,0.7294,99.6226
29462569,Multi,0.9953,10.5000
29465763,Multi,1.0000,58.7433
29466768,Multi,0.9849,26.4981
29469341,Multi,0.8885,46.8029
29470129,Multi,0.9455,26.7265
29483769,Multi,0.9519,92.9960
29491043,Multi,0.5369,51.5577
29501215,Single,0.2276,56.7213
29514774,Multi,0.8733,89.4589
29540118,Multi,0.9100,98.0742
29547755,Multi,0.6827,18.1000
29550241,Multi,0.8818,24.6523
29564258,Multi,0.9010,32.5292
29599270,Multi,0.7358,37.9392
29608251,Multi,0.8197,187.8314
29618262,Multi,0.8947,78.7863
29631429,Multi,0.5465,296.8963
29644719,Multi,0.7056,77.1034
29645173,Multi,0.6113,62.0645
29646593,Multi,0.4941,128.7485
29649946,Multi,0.9371,24.9840
29651830,Multi,0.7029,78.7591
29659035,Multi,0.8462,72.0434
29662323,Multi,0.8228,89.8608
29670415,Multi,0.6549,57.6846
29679531,Single,0.7749,39.7024
29683170,Multi,0.9643,71.7797
29683934,Single,0.8208,22.9146
29684133,Multi,0.8210,208.1194
29684214,Multi,0.7977,276.8439
29685536,Multi,0.6341,28.2295
29695887,Multi,0.6788,95.2473
29696375,Multi,0.3887,156.1345
29697206,Multi,0.6800,46.7549
29697695,Multi,0.9720,15.1707
29698220,Multi,0.8743,88.3546
29698334,Multi,0.9181,92.8277
29698546,Multi,0.8627,58.5396
29699462,Multi,0.9631,25.0493
29703287,Multi,0.9578,9.0396
29708794,Single,0.7045,8.6897
29719913,Multi,0.7530,74.9947
29723432,Multi,0.9243,166.0030
29740289,"No Label",0.1719,27.1034
29747733,Multi,0.8070,44.9244
29763292,Multi,0.9390,132.0931
29770854,Multi,0.8889,56.0758
29774203,Single,0.8540,62.7760
29785058,Multi,0.8089,105.5796
29796617,Multi,0.9818,120.3735
29798796,Multi,0.9552,565.0366
29800944,Multi,0.6744,28.8760
29811683,Multi,0.9445,62.2068
29812475,Multi,0.9762,98.8456
29813351,Multi,0.9058,62.4600
29814640,Multi,0.8642,74.8718
29816000,Multi,0.7545,69.7799
29829807,Multi,0.9889,11.1907
29831135,Multi,0.9739,21.7696
29831796,Multi,0.8870,37.1210
29833420,Multi,0.9207,16.8742
29845885,Multi,0.8827,55.9114
29846556,Multi,0.9972,31.8575
29852850,Multi,0.7648,118.7562
29857417,Multi,0.8381,202.0858
29858242,Multi,0.8675,134.5919
29859672,Multi,0.8662,87.1985
29868753,Multi,0.9904,33.0678
29885358,Single,0.0100,66.4375
29896065,Multi,0.9414,125.8754
29898422,Multi,0.9630,40.3615
29900560,Single,0.5199,27.3647
29904082,Multi,0.3773,112.9689
29907688,Multi,0.8864,43.2758
29908614,Multi,0.7491,94.4034
29910041,Multi,0.9653,27.7174
29913938,Multi,0.6000,25.8656
29929760,Multi,0.9063,120.1474
29930884,Single,0.9097,184.2934
29931658,Multi,0.8375,177.5717
29942958,"No Label",0.9409,62.0673
29945736,Multi,0.6393,64.3855
29949951,Multi,0.9791,34.0955
29950589,Multi,0.7647,88.2564
29964615,Multi,0.9254,13.0456
29968115,Single,0.4410,40.9930
29973190,Multi,0.6895,131.1520
29977281,Multi,0.9818,78.5704
29979934,Single,0.5512,78.2186
29982388,"No Label",0.3125,27.8118
29986857,Multi,0.9046,78.6714
29987864,Multi,0.8770,59.3367
29988534,Multi,0.7905,25.8792
29989915,Multi,0.6100,106.9214
29991589,Multi,0.6964,36.0308
29993789,Multi,0.8481,105.4083
29994028,Multi,0.9098,76.4030
29996229,Multi,0.8057,3.6985
29999050,Multi,0.8319,45.8114
30000352,Multi,0.5360,24.5436
30008185,Multi,0.6764,70.3923
30018717,Multi,0.8019,287.8946
30021073,Multi,0.9186,103.7405
30028749,Multi,0.9165,10.0872
30037092,Multi,0.9982,0.1413
30047045,Multi,0.9944,108.3932
30052840,Multi,0.9003,84.0455
30056259,Multi,0.6148,14.1084
30056516,Multi,0.9829,34.6250
30068789,Multi,0.9559,192.5962
30071848,Multi,0.8524,36.9351
30074120,Single,0.9057,245.3655
30081376,Multi,0.6378,28.3309
30092670,Multi,0.7062,56.6241
30094359,Multi,0.9852,18.8977
30102219,Multi,0.7801,86.0113
30103067,Multi,0.9672,42.5549
30113002,"No Label",0.2835,21.2838
30114486,Multi,0.8235,55.4864
30123177,"No Label",0.9804,4.0839
30123478,Multi,0.9870,22.8711
30127278,Multi,0.9711,27.1304
30133522,"No Label",0.7187,34.6263
30138528,Multi,0.9029,238.9525
30143744,Multi,0.9085,37.5705
30144702,Single,0.6202,144.3750
30149433,Multi,0.9963,67.4349
30155281,Multi,0.9314,56.2523
30156484,Multi,0.7842,70.3069
30168919,Multi,0.8858,49.5419
30172302,Multi,0.9065,96.1601
30172980,Multi,0.8622,188.1975
30175713,Multi,0.7091,12.5646
30179460,Multi,0.6877,45.8893
30183199,Single,0.9883,18.7580
30198172,Multi,0.6442,111.2035
30200006,Multi,0.6786,82.9228
30203697,Multi,0.8934,24.6070
30206290,Multi,0.7803,87.9848
30208106,Multi,0.7695,19.1320
30215645,Single,0.9320,39.2857
30221347,Multi,0.6730,72.5441
30238888,Multi,0.7927,92.9167
30239434,Multi,0.9945,7.2445
30249905,Single,0.9244,44.3113
30257321,Multi,0.7371,104.4928
30266435,Multi,0.8695,26.4382
30268138,Multi,0.7743,199.6843
30270961,Multi,0.8125,110.4208
30272024,Multi,0.8894,16.1365
30282710,Multi,0.4892,61.5662
30284959,Multi,0.9608,39.6332
30287795,Multi,0.9495,20.1303
30289241,Multi,0.9589,0.3619
30309115,Multi,0.9971,7.4763
30322273,Multi,0.5623,39.4430
30352973,Multi,0.6676,86.2533
30354237,Multi,0.9067,53.4464
30360208,Multi,0.4934,26.2394
30364742,Multi,0.9243,9.3362
30366895,Single,0.9947,17.7262
30369843,Single,0.9714,91.6058
30374166,Multi,0.4056,38.0000
30376119,Single,0.8444,9.8376
30381328,Multi,0.8202,31.1809
30381836,Multi,0.7908,118.6032
30383770,Multi,0.7006,200.9017
30384641,Multi,0.7378,44.5496
30388353,"No Label",0.5396,45.7630
30401414,Single,0.7681,65.1792
30406254,Multi,0.9011,64.5678
30406510,Multi,0.5199,147.5563
30408875,Multi,0.9372,230.2474
30409737,Multi,0.9280,28.4171
30410252,Multi,0.8050,117.1890
30418396,Multi,0.9931,3.3322
30423224,Multi,0.8051,40.9543
30429102,Multi,0.6137,73.6650
30437424,Multi,0.8723,66.7073
30447913,Multi,0.9527,52.7415
30449813,Multi,0.7138,20.6432
30465913,Multi,0.9157,155.5166
30470043,Multi,0.8961,49.8877
30473219,Multi,0.8358,61.8257
30476715,Multi,0.4536,63.0038
30489744,Multi,0.7382,181.4971
30493054,Multi,0.9706,101.7249
30495706,Multi,0.9233,73.7076
30500074,Multi,0.7832,67.8978
30500617,Multi,0.8040,30.4831
30505030,Multi,0.9913,33.0322
30508301,Multi,0.9281,121.0708
30508352,Multi,0.5736,44.2091
30508707,Multi,0.9900,82.1065
30509123,Multi,0.9672,104.5566
30513547,Multi,0.8152,64.6099
30516653,Multi,0.8184,29.1277
30517907,Multi,0.9714,80.3039
30518959,Multi,0.8406,14.4944
30525600,Multi,0.8779,88.9415
30528596,Multi,0.9209,26.1406
30529755,Multi,0.8204,120.2040
30535391,Multi,0.9918,1.7573
30543082,Multi,0.9107,139.1529
30543329,Multi,0.8753,110.4444
30563170,Multi,0.6891,47.4234
30563488,Multi,0.9154,27.4007
30564865,Multi,0.7509,49.0138
30579547,Multi,0.7622,132.2760
30580018,Single,0.9747,51.0553
30586837,Multi,0.8970,60.6333
30587075,Single,0.9321,25.6981
30589165,Multi,0.9275,131.2203
30591908,Multi,0.9896,6.8570
30599417,Multi,0.7825,101.4185
30601071,Multi,0.9442,29.5783
30606727,Multi,0.7189,33.1624
30616496,Single,0.9416,5.8168
30623048,Multi,0.5366,139.3030
30623939,Multi,0.7876,73.9644
30628898,Multi,0.9555,116.2437
30640350,Multi,0.8220,129.9527
30643698,Multi,0.9033,25.5628
30658418,Multi,0.8238,40.7214
30685839,Multi,0.7910,141.6477
30691102,Multi,0.8166,29.9645
30694359,Multi,0.9134,7.4731
30702565,Multi,0.8788,132.0323
30711106,Multi,1.0000,264.2639
30711986,Multi,0.8087,73.4819
30725678,Multi,0.5166,49.9429
30730066,Multi,0.7365,57.3237
30745235,Multi,1.0000,299.7597
30750082,Multi,0.9484,64.2878
30757507,Multi,0.8501,47.7726
30761748,Multi,0.9682,27.7557
30777963,Multi,0.8137,97.3530
30778135,Multi,0.9821,27.6515
30799588,Multi,0.8340,137.3932
30806326,Multi,0.8718,70.2147
30831341,Single,0.4570,72.8377
30833074,Multi,1.0000,5.6123
30836202,Multi,0.7720,93.5480
30839384,Multi,0.8607,65.2577
30842989,Multi,0.5217,86.1250
30843456,Multi,0.7292,62.5648
30844177,Multi,0.7317,102.2167
30853226,Multi,0.7506,146.0484
30855086,Multi,0.4055,80.1300
30862908,Multi,0.9845,89.5874
30864305,Multi,0.8000,58.6885
30864490,Multi,0.7325,132.2809
30865339,Multi,0.9847,33.7561
30880186,Multi,0.8795,64.5466
30880925,Multi,0.7209,17.3598
30884804,Single,0.7666,60.7143
30887848,Multi,0.4524,450.9006
30888446,Multi,0.8564,99.6327
30890351,Multi,0.9453,77.2094
30891377,Multi,0.6819,127.7138
30893902,Multi,0.7996,100.1078
30898814,Multi,0.9850,53.1774
30899681,Multi,0.9052,129.0143
30913497,Single,0.5438,25.3444
30917229,Multi,0.9546,65.4449
30918388,Multi,0.8214,90.6696
30920341,Multi,0.3903,72.2095
30924385,Multi,0.8882,103.5778
30929002,Multi,0.6094,31.4055
30930849,Multi,0.8175,34.1027
30931650,Multi,0.7085,24.5486
30935201,Multi,0.8928,89.6331
30940386,Multi,0.7875,151.1191
30941301,Multi,0.9366,27.7419
30943710,Multi,0.8862,34.6701
30950478,Multi,0.9245,42.4327
30958340,Multi,0.8411,8.1401
30958906,Single,0.9363,13.7249
30959143,Multi,0.8647,46.5252
30963788,Multi,0.9341,32.8216
30964719,Multi,0.7489,54.7296
30967530,Multi,0.8969,170.3902
30975283,Multi,0.7974,72.9257
30976231,Multi,0.7809,40.3453
30976386,Multi,0.9717,8.7114
30977243,Multi,0.9689,47.7857
30981693,Multi,0.7825,108.8714
30982142,Multi,0.6756,35.7186
30993569,Multi,0.9194,115.0421
30994287,Multi,0.8826,44.7322
30994608,Multi,0.9444,25.8824
30995323,Multi,0.9264,88.4591
30996660,Multi,0.5064,66.2225
30997351,Multi,0.8919,60.4773
31009031,Multi,0.8246,289.5083
31009518,Multi,0.8357,74.0875
31010000,Multi,0.5215,66.9396
31013163,Multi,0.9853,44.8271
31013930,Single,0.9536,61.4049
31029816,Multi,0.9713,31.5414
31029945,Multi,0.8030,97.0373
31036708,Single,0.6615,31.0118
31054494,Multi,0.8877,135.8375
31054793,"No Label",0.0078,5.5556
31060536,Multi,0.8617,71.1697
31062204,Multi,0.9742,80.9702
31062486,Multi,0.9077,49.3102
31065136,Multi,0.7268,73.3803
31079308,Multi,0.8004,57.5037
31086785,"No Label",0.8044,81.8674
31090584,Multi,0.6924,52.3844
31095152,Multi,0.7403,22.5430
31103209,Multi,0.8300,59.1756
31106597,Multi,0.8797,136.6377
31108212,Multi,0.5933,87.6649
31118150,Multi,0.8450,70.5720
31118313,Multi,0.8948,26.5381
31119243,Multi,0.9412,3.8008
31127598,Multi,0.9985,30.6839
31136553,Multi,0.8780,59.5509
31139044,Single,0.5368,34.7877
31142291,Multi,0.7689,58.5322
31144209,Single,0.8409,26.7452
31152806,Multi,0.9744,143.8245
31153054,Multi,0.7331,50.6780
31153330,Multi,0.6777,39.0342
31156729,Multi,0.9493,170.2918
31161672,Multi,0.8526,58.6353
31167461,Multi,0.5471,40.3776
31171375,Multi,0.8690,75.4188
31173450,Multi,0.9873,65.0351
31177317,Multi,0.9241,40.5478
31182922,Multi,0.9431,268.9425
31185176,Multi,0.8975,83.5219
31194441,Multi,0.9753,57.8293
31198480,Multi,0.9107,45.5686
31200026,Multi,0.8979,54.2211
31202047,Multi,1.0000,25.5369
31208917,Multi,0.9033,42.1447
31211054,Multi,0.9386,182.7617
31212105,Multi,1.0000,32.7242
31212698,Multi,0.9730,67.2643
31215830,Multi,0.9547,11.0522
31218497,Single,0.7152,24.1160
31218598,Multi,0.9761,31.4406
31227679,Multi,0.8389,15.8759
31228072,Multi,0.7873,63.5985
31229722,Multi,0.9679,74.0088
31232349,Multi,0.9349,44.6966
31234872,Multi,0.8556,47.1410
31238361,Multi,0.0059,0.0000
31240745,Multi,0.8036,173.4474
31241220,Multi,0.7740,184.0413
31241874,Multi,0.9762,51.7348
31244492,Multi,1.0000,147.4567
31247533,Multi,0.9068,22.8066
31250190,Multi,1.0000,32.7760
31251745,Multi,0.9943,9.7367
31255800,Multi,0.8012,110.3544
31256923,Multi,0.9308,37.5765
31265594,"No Label",0.1461,93.0938
31277830,Multi,0.9905,529.5096
31283846,"No Label",0.2665,43.4612
31304929,Multi,0.7309,14.1955
31314107,Multi,0.9794,18.0761
31315444,Multi,0.8410,85.9115
31321356,Multi,0.9847,139.7209
31322879,Multi,0.9818,26.5879
31336630,"No Label",0.4063,76.7969
31340100,Multi,0.7736,92.6737
31340262,Multi,0.6902,95.3712
31340711,Multi,0.6948,28.3804
31343224,Multi,0.7349,108.2877
31343342,Multi,0.9079,54.2563
31343990,Multi,0.9214,2307.3129
31344098,Multi,0.9978,149.5800
31349112,Multi,0.9365,109.0059
31352123,Multi,0.6827,75.8324
31361750,Multi,0.8320,62.7025
31366331,"No Label",0.7123,59.0223
31375855,Single,0.9709,70.3413
31377731,Multi,0.8163,51.7563
31390372,Multi,0.6815,88.6275
31393648,Single,0.9973,1.4703
31408684,Multi,0.8126,13.4861
31416482,Multi,0.6525,72.6957
31416736,Multi,0.9176,172.0299
31427874,Multi,0.9648,48.8370
31429689,Single,0.7759,53.2926
31431013,Multi,0.9663,129.8857
31449162,Multi,0.7542,108.8582
31449833,Multi,0.9479,48.3711
31457721,Multi,0.5542,80.2228
31459188,Multi,0.8744,63.7487
31463268,Multi,0.8263,39.7216
31477739,Multi,0.8915,23.8321
31485106,Multi,0.8602,75.6625
31497665,Multi,0.8596,40.5755
31499094,Multi,0.9722,43.0571
31500434,Multi,0.7760,74.9835
31508714,Multi,0.7765,127.5216
31516897,Multi,0.9751,46.3763
31541504,Multi,0.9656,16.9933
31544499,Multi,0.7301,118.3352
31546770,Multi,0.9426,35.3370
31562933,Single,0.8345,17.9072
31574961,Multi,0.5782,74.7671
31579305,Multi,0.8792,22.8584
31581591,Multi,0.9245,59.7347
31581738,Multi,0.8731,26.8148
31585957,Multi,0.9326,64.4566
31587530,Single,0.3612,18.5950
31596290,Multi,0.7814,164.6010
31609330,Multi,0.1754,70.1000
31614488,Multi,0.8879,65.9369
31621377,Multi,0.5373,21.5954
31637091,Single,0.8714,127.8060
31651755,Multi,0.8391,57.0813
31653499,Multi,0.8551,54.1186
31658111,Single,0.9955,749.9269
31660835,Multi,0.9471,36.7933
31674190,Multi,1.0000,35.8943
31674230,Multi,0.7056,76.0191
31677041,Multi,0.9909,49.0037
31678889,Multi,0.7384,62.1299
31681669,Multi,0.7574,44.6780
31692512,Multi,0.6615,117.6667
31697138,Multi,0.8062,47.1803
31708722,Multi,0.9790,68.7607
31737342,Multi,0.8503,12.9874
31749318,Multi,0.9550,43.1377
31749684,Multi,0.9872,26.0408
31761690,Multi,0.5810,60.4364
31799522,Multi,0.9026,25.2063
31810056,Multi,0.8391,182.0574
31829373,Multi,0.9885,8.1622
31843915,Multi,0.7373,46.6169
31846599,Multi,0.5405,83.1909
31850964,Multi,0.6944,95.6950
31851528,Multi,0.9575,83.3577
31870920,Multi,0.7398,157.4725
31879126,Multi,0.8832,39.5331
31881117,Multi,0.7889,89.6667
31886267,Multi,0.9974,30.2063
31886617,Multi,0.8798,78.8106
31903889,"No Label",0.7572,45.0422
31907249,Multi,0.6186,286.2151
31910173,Multi,0.9439,181.2393
31920303,Multi,0.9350,29.8386
31923007,Multi,0.9639,59.0313
31923130,Multi,1.0000,20.2667
31930887,Multi,0.9018,195.5603
31930905,Multi,0.9521,114.3108
31942676,Multi,0.8874,96.1672
31948441,Multi,0.6502,116.9488
31966605,Single,0.9946,55.7785
31967713,Multi,0.9805,15.8773
31970779,Multi,0.9146,81.4170
31972944,Single,0.8171,54.4238
31982954,Multi,0.7375,50.5113
31986792,Multi,0.9371,103.4907
31990776,Multi,0.6916,47.7803
31998164,Multi,0.8815,101.4377
32002455,Multi,0.9811,143.5855
32021624,Multi,0.9911,26.0045
32028693,Multi,0.9789,291.4724
32030755,Multi,0.9228,175.0313
32033738,Multi,0.7568,89.6357
32043795,Multi,0.6691,82.5000
32043917,Multi,0.8814,126.3408
32046380,Multi,0.8314,167.3456
32053421,Multi,0.8867,35.3797
32056885,Multi,0.9390,78.6425
32074540,Multi,0.9014,41.0013
32076440,Multi,0.8288,81.6991
32083928,Multi,0.8432,26.5871
32089586,Multi,0.7489,102.8324
32090079,Multi,0.9979,3.4735
32094579,Multi,0.7825,79.7629
32095441,Multi,0.9119,82.9165
32113797,Multi,0.8672,59.3604
32114256,Multi,0.7860,56.9014
32117429,Multi,0.7658,108.7698
32118205,Multi,0.9787,12.2495
32130561,Multi,0.8245,122.6400
32145212,Multi,0.4514,151.6139
32173739,Multi,0.9607,93.7136
32225123,Multi,0.9790,17.7207
32226634,Multi,0.7334,29.9107
32226638,Multi,0.9670,34.6024
32232119,Multi,0.8466,781.7780
32244473,Multi,0.9362,152.9652
32251333,Multi,0.8989,158.0833
32252840,Multi,0.9210,42.3284
32265776,Multi,0.8414,81.1252
32265789,Multi,0.8893,47.7972
32266405,Multi,0.8359,59.3383
32266675,Multi,0.6230,77.3744
32269528,Multi,0.9743,11.5846
32269793,Multi,0.7829,47.3045
32269836,Multi,0.7572,83.3154
32272279,Multi,0.4709,7.5097
32274721,Multi,0.9508,99.0690
32277030,Multi,1.0000,130.8980
32277947,Multi,0.9692,20.6329
32285135,Single,0.8143,69.4932
32285448,Multi,0.9916,54.8599
32287912,Multi,0.8681,260.4042
32287921,Multi,0.6012,50.3418
32296279,Multi,0.9660,220.3143
32336603,Multi,0.7852,47.6849
32346307,Multi,0.7896,84.8402
32373387,Multi,0.8610,139.2619
32377290,Multi,0.7995,245.8469
32379769,Multi,0.7105,146.7384
32380121,Multi,0.9732,28.0220
32380246,Multi,0.5556,113.9520
32392963,Multi,0.6672,23.6020
32406091,Multi,0.7737,69.4717
32411876,Multi,0.6446,29.4872
32414317,Multi,0.7769,158.6985
32422745,Multi,0.8417,50.5000
32438534,Multi,0.9921,20.2311
32451360,Multi,0.9780,37.3352
32466184,Multi,0.7379,143.0344
32508438,Multi,0.8522,77.9926
32508834,Multi,0.9561,71.0168
32520196,Multi,0.7984,81.8359
32520564,Multi,0.7664,12.0658
32533130,Multi,0.8178,105.8600
32533212,Multi,0.9219,111.5847
32538311,Multi,0.9433,54.7407
32542998,Multi,0.6875,121.9040
32544422,Multi,0.7722,126.4575
32546227,Multi,0.7552,62.5714
32547590,Multi,0.6024,108.4478
32547843,Multi,0.7778,90.1143
32551404,Multi,0.9737,56.1054
32552980,Multi,0.9174,53.6626
32554518,Multi,0.8562,215.5283
32581390,Multi,0.5993,76.1064
32583819,"No Label",0.7477,21.8211
32597402,Multi,0.8254,97.1710
32599379,Multi,0.9221,37.2676
32600028,Multi,0.9758,44.9876
32602099,Multi,0.8339,98.8884
32606248,Multi,0.9428,57.9842
32614314,Multi,0.7438,33.8778
32616146,Multi,0.8384,77.6632
32626526,Multi,0.9483,37.9313
32628360,Multi,0.8157,56.9379
32641897,Multi,0.8696,61.9247
32642268,Multi,0.7009,82.6533
32642786,Multi,0.8296,70.5844
32645296,Single,0.6593,23.3356
32649477,Multi,0.9611,74.4455
32653012,Multi,0.8225,103.3474
32653861,Multi,0.8351,18.8613
32665643,Multi,0.8476,108.7443
32670649,Multi,0.9848,62.9988
32678553,Multi,0.8800,28.6545
32680077,Multi,0.7813,40.6514
32684458,Multi,0.8805,98.1090
32699758,Multi,0.9792,31.0548
32701087,Multi,0.9554,29.3567
32709320,Multi,0.9351,101.8150
32713317,Multi,0.9821,94.7517
32721921,Multi,0.8830,77.1687
32733628,Multi,0.9075,72.6214
32743601,Multi,0.8482,73.5046
32757332,Multi,0.3684,6.6343
32763374,Multi,0.8972,56.3406
32798947,Multi,0.9884,48.3743
32805389,Multi,0.9800,38.3176
32818997,Multi,0.9628,128.5643
32830023,Multi,0.8394,74.1250
32832112,Multi,0.7361,47.5712
32839740,Multi,0.8309,126.4853
32843138,Multi,0.9777,18.2476
32844144,Multi,0.8268,80.9143
32849787,Multi,0.9266,284.1363
32862787,Multi,0.7643,90.2958
32863305,Multi,0.9978,29.4765
32871389,Multi,0.6720,131.5150
32871984,"No Label",0.4360,71.9040
32873395,Multi,0.8473,85.6686
32874438,Multi,0.9688,34.0000
32879688,Multi,0.9729,43.5924
32886749,Multi,0.9183,65.1876
32907987,Multi,0.6516,23.4431
32937447,Multi,0.9484,71.2115
32959757,Single,0.7365,19.9675
32997049,Multi,0.8984,64.3428
33014330,Multi,0.9007,113.4656
33029881,Multi,0.9494,297.9793
33082130,Multi,0.9558,101.3523
33083835,Multi,0.6657,80.9404
33084189,Multi,0.9971,102.7331
33088040,Multi,0.9509,208.4218
33099905,Multi,0.8840,47.6450
33108290,Multi,0.7493,114.2511
33115458,Multi,0.9443,40.3134
33118645,Multi,0.8402,97.4671
33123014,Multi,0.5885,15.3217
33123929,Multi,0.6583,30.8915
33131722,Multi,0.6319,20.4380
33135808,Multi,0.9748,21.9777
33154947,Multi,0.8962,38.2532
33173036,Multi,0.8805,78.9317
33182411,Multi,0.8396,53.5691
33184487,Multi,0.7723,94.3125
33196701,Multi,0.6962,88.7501
33202786,Multi,0.9295,122.1854
33220306,Multi,0.9534,27.7363
33229241,Multi,0.9975,28.9183
33230395,Multi,0.9006,83.5034
33234783,Multi,0.8915,45.4130
33258902,Multi,0.8668,23.1482
33273020,"No Label",0.3944,91.2020
33280598,Multi,0.7956,69.0053
33297351,Multi,0.8628,102.2014
33300913,Multi,0.8850,37.4860
33303367,Multi,0.3702,66.1343
33303608,Multi,0.8093,139.1126
33310415,Multi,0.6826,57.8376
33322554,Multi,0.6789,87.3783
33324148,Multi,0.9327,62.8009
33324603,Multi,0.7030,113.4973
33343108,"No Label",0.9417,21.3667
33344080,Multi,0.8971,64.8984
33346230,Multi,0.6395,96.3663
33350855,Multi,0.9727,16.9907
33351374,Multi,1.0000,71.0949
33353675,"No Label",1.0000,7.2404
33357597,Multi,0.8154,60.3254
33393590,Multi,0.7934,377.6651
33393957,Multi,0.8562,60.9251
33395333,Multi,0.9887,165.1183
33399928,Multi,0.5636,45.5972
33400321,Multi,0.9887,239.9600
33417001,Multi,0.9277,64.7811
33426800,Multi,0.7453,169.7772
33426915,Multi,0.9295,67.4483
33435155,Multi,0.8040,94.8392
33456486,Multi,0.9607,54.7994
33467845,Multi,0.5805,71.9110
33467904,Multi,1.0000,228.6763
33470650,Multi,0.8758,189.4670
33501896,Multi,0.8182,188.1550
33511390,Multi,0.9310,102.3364
33512211,Multi,0.9626,175.9472
33514235,Multi,0.6754,10.0276
33514585,Multi,0.6992,149.3743
33516818,Multi,0.8696,194.2538
33517492,Multi,0.9141,121.1570
33558027,Multi,0.8271,48.6977
33566427,Multi,0.8488,94.5386
33573630,Multi,0.7717,117.1514
33577094,Multi,0.8238,94.7237
33579861,Multi,0.7346,83.2925
33579946,Multi,0.7509,39.7264
33584352,Multi,0.6424,71.9748
33589532,Multi,0.8103,95.3830
33590143,Multi,0.7577,142.4495
33603227,Multi,0.9586,159.6238
33607942,Multi,0.8218,66.1678
33616634,Multi,0.9360,64.7467
33616642,Multi,1.0000,11.8462
33616806,Multi,0.8612,45.0948
33627906,Multi,0.9624,6.8177
33633034,Multi,0.9898,113.3633
33633128,Multi,0.9835,262.3696
33633325,Multi,0.9611,113.9474
33635926,Multi,0.7934,30.0981
33651075,Multi,0.8593,156.1107
33671117,Multi,0.9918,46.0387
33685085,Multi,0.7870,271.4433
33696126,Multi,0.9192,22.3844
33725751,Multi,0.7405,68.9320
33762415,Multi,0.8774,96.7991
33767735,Multi,0.9145,22.6487
33794634,Multi,0.9294,68.5625
33800625,Multi,0.7575,33.0755
33844404,Multi,0.6484,91.7450
33872302,Multi,0.6449,26.5730
33880737,Single,0.5880,48.4526
33881123,Multi,0.9602,155.8840
33886258,Multi,0.9527,18.9146
33928140,Multi,0.6589,126.3387
33933039,Multi,0.6643,68.1613
33933907,Multi,0.6375,73.4975
33934825,Multi,0.4603,36.6667
33937524,Multi,0.2532,157.3898
33939838,Multi,0.8045,61.5417
33941273,Multi,0.6360,136.6118
33952355,Multi,0.7432,29.5163
33958678,Multi,0.8904,82.9986
33982207,Multi,0.6628,180.3217
33984553,Multi,0.5423,47.3723
33986963,Multi,0.4742,53.2391
33993744,Multi,0.7433,52.6813
33998771,Multi,0.6819,54.5037
34011850,Multi,0.9023,61.8012
34014717,Multi,0.7135,214.9726
34015373,Multi,0.8674,26.9793
34018261,Multi,0.9225,78.4233
34025110,Multi,0.3865,37.1189
34028063,Multi,0.6148,38.3102
34040805,Multi,0.5278,81.7594
